metric,coverage,quantity,point_estimate,ci_low,ci_high,n_bootstrap
neighborhood_compactness,0.5,mae,0.039007041666832915,0.037327071322155035,0.040442641716844044,200
neighborhood_compactness,0.5,rmse,0.09751793220232083,0.09408730869930368,0.10177603703112435,200
cct_weighted_std,,nAURC(MAE),0.8456319777788474,0.8331226346782074,0.8583846977741718,200
cct_weighted_std,1.0,mae,0.039993216238558435,0.03872742400252805,0.04114953861845423,200
cct_weighted_std,1.0,rmse,0.0983155295218134,0.09546303950691414,0.10156200640442167,200
cct_weighted_std,0.95,mae,0.036170601533121446,0.03505006155267321,0.03752447509012623,200
cct_weighted_std,0.95,rmse,0.09139213152621643,0.08895149658364487,0.09453978548887056,200
cct_weighted_std,0.9,mae,0.03487095925759922,0.03376063975653795,0.03624001608484029,200
cct_weighted_std,0.9,rmse,0.08985190566374789,0.08726327405899696,0.0934526327670783,200
cct_weighted_std,0.8,mae,0.03393391704303564,0.03282571196153743,0.0353082679161773,200
cct_weighted_std,0.8,rmse,0.08876569493542967,0.0859954886522282,0.09205367028129274,200
cct_weighted_std,0.7,mae,0.03302755614241341,0.0319733987318919,0.034345840700980804,200
cct_weighted_std,0.7,rmse,0.08741749528899684,0.0843442069795751,0.09100274662646245,200
cct_weighted_std,0.5,mae,0.031265876923274066,0.030062659660822146,0.03261884325174723,200
cct_weighted_std,0.5,rmse,0.08579754309435497,0.08222296476916861,0.0897555396156654,200
cct_distance_correlation_abs,,nAURC(MAE),1.143042172642881,1.1341398801381786,1.1516632569038128,200
cct_distance_correlation_abs,1.0,mae,0.040581571635723714,0.03918327389461208,0.04184451678587613,200
cct_distance_correlation_abs,1.0,rmse,0.09783068588310673,0.09451134118179785,0.10093104299598245,200
cct_distance_correlation_abs,0.95,mae,0.042005325116411425,0.040552877121844716,0.04324398980108961,200
cct_distance_correlation_abs,0.95,rmse,0.09975474522636928,0.09640058583009459,0.10305566939201649,200
cct_distance_correlation_abs,0.9,mae,0.04362928589606101,0.0421247140975711,0.044901663841665884,200
cct_distance_correlation_abs,0.9,rmse,0.10183196466358795,0.09847774055858956,0.10497783204604548,200
cct_distance_correlation_abs,0.8,mae,0.0466197827085567,0.045118805813774664,0.0480121561808852,200
cct_distance_correlation_abs,0.8,rmse,0.10571908540321204,0.10216449639157453,0.10939699228512613,200
cct_distance_correlation_abs,0.7,mae,0.04831432333757066,0.04674865282088308,0.04975195077782001,200
cct_distance_correlation_abs,0.7,rmse,0.10837154365554735,0.10463980018973197,0.1120149885686051,200
cct_distance_correlation_abs,0.5,mae,0.04895311115264171,0.04722165150483296,0.0507113688709973,200
cct_distance_correlation_abs,0.5,rmse,0.10956175255979315,0.1054654723694242,0.11329328739348214,200
distance_min,,nAURC(MAE),0.7911157519794839,0.7782777981995597,0.802389437146283,200
distance_min,1.0,mae,0.04376565858326776,0.042636013729027485,0.04497687673750583,200
distance_min,1.0,rmse,0.10466437672205937,0.10216739374572406,0.10750846141453735,200
distance_min,0.95,mae,0.0419707296816952,0.04067048093940615,0.04309612357630607,200
distance_min,0.95,rmse,0.10109147679755363,0.09840482773656493,0.10400901498297005,200
distance_min,0.9,mae,0.03964624254753897,0.03847761368726019,0.040871578859077815,200
distance_min,0.9,rmse,0.09670630080503788,0.09403386890557774,0.09956612399660404,200
distance_min,0.8,mae,0.03584516051483143,0.034872005227272115,0.03703926397064008,200
distance_min,0.8,rmse,0.09007442828337311,0.08730106428203724,0.09301750269331573,200
distance_min,0.7,mae,0.03237007708747839,0.03129414207573919,0.03366939488231304,200
distance_min,0.7,rmse,0.08424901086064676,0.08084157603342608,0.0874831097148466,200
distance_min,0.5,mae,0.02688374037698761,0.025741284564697743,0.028026328575328247,200
distance_min,0.5,rmse,0.07316907798512284,0.07018152163090739,0.07629334745708385,200
distance_mean,,nAURC(MAE),0.869781492899025,0.8551702636894596,0.8837558101700748,200
distance_mean,1.0,mae,0.04376565858326776,0.042636013729027485,0.044976876737505826,200
distance_mean,1.0,rmse,0.10466437672205937,0.10216739374572405,0.10750846141453733,200
distance_mean,0.95,mae,0.04249388785574288,0.041225324867565874,0.04363539458852764,200
distance_mean,0.95,rmse,0.10215276264699376,0.09913086183792678,0.105070223792743,200
distance_mean,0.9,mae,0.04129305717473659,0.04014088498742333,0.04242764199043017,200
distance_mean,0.9,rmse,0.10003554937288939,0.09750050796763698,0.10283832668533707,200
distance_mean,0.8,mae,0.038680805329518037,0.037512450051374095,0.039966387330531,200
distance_mean,0.8,rmse,0.09523390817340446,0.09230651656852995,0.0981651270854042,200
distance_mean,0.7,mae,0.036608589098160525,0.03552764684489267,0.03785784845963089,200
distance_mean,0.7,rmse,0.09174882721629181,0.08847014189243692,0.09512756701093773,200
distance_mean,0.5,mae,0.03349150971363744,0.03215547916218873,0.03489109079653802,200
distance_mean,0.5,rmse,0.08696339727921253,0.08298055471401042,0.0910376946387087,200
distance_median,,nAURC(MAE),0.8730063994393565,0.8571249601487462,0.8876161631288138,200
distance_median,1.0,mae,0.04376565858326776,0.042636013729027485,0.04497687673750583,200
distance_median,1.0,rmse,0.10466437672205937,0.10216739374572405,0.10750846141453735,200
distance_median,0.95,mae,0.042707699444630404,0.04142928118941072,0.04384599473499431,200
distance_median,0.95,rmse,0.10261416063058601,0.09975876823657409,0.10552644356036632,200
distance_median,0.9,mae,0.04167733389504228,0.04052534405135094,0.04287318654789456,200
distance_median,0.9,rmse,0.10079730270385703,0.09815283556219949,0.10358893515191976,200
distance_median,0.8,mae,0.039003767257566116,0.03775924488315975,0.04029258971437873,200
distance_median,0.8,rmse,0.09570599387642478,0.09277121196028167,0.09869064283172292,200
distance_median,0.7,mae,0.03672213980556699,0.03564578952208405,0.03803010833700439,200
distance_median,0.7,rmse,0.09168053529217948,0.08864389690552787,0.09507719466540872,200
distance_median,0.5,mae,0.033275564397229056,0.031897904086503316,0.03472486245800315,200
distance_median,0.5,rmse,0.08644036595337408,0.08272148271322807,0.09081395253983506,200
distance_spread,,nAURC(MAE),1.0880994421714372,1.0777805045849966,1.0977530607593735,200
distance_spread,1.0,mae,0.04376565858326777,0.042636013729027485,0.044976876737505826,200
distance_spread,1.0,rmse,0.10466437672205937,0.10216739374572405,0.10750846141453733,200
distance_spread,0.95,mae,0.04434990356540507,0.04325690696697299,0.045619330701037006,200
distance_spread,0.95,rmse,0.10565955202993373,0.1030607530254418,0.10861411544725987,200
distance_spread,0.9,mae,0.045218355025523405,0.044143932395470174,0.046545459551207854,200
distance_spread,0.9,rmse,0.10718425102832589,0.10442857827124212,0.11031792381022801,200
distance_spread,0.8,mae,0.04667082690266515,0.0453967023379797,0.048007494634702046,200
distance_spread,0.8,rmse,0.10965266359239224,0.10658585747425782,0.11285869565234787,200
distance_spread,0.7,mae,0.048459294724225506,0.047133560039192286,0.049913700451058245,200
distance_spread,0.7,rmse,0.11271469489604362,0.10946784036872474,0.11631173716600315,200
distance_spread,0.5,mae,0.05160406686632832,0.05003522245010267,0.05342109269612193,200
distance_spread,0.5,rmse,0.11796770610716123,0.11437784435051924,0.12175152886662849,200
distance_norm,,nAURC(MAE),0.8726112814232742,0.8599572574500585,0.8834779397460238,200
distance_norm,1.0,mae,0.04376565858326776,0.04263601372902748,0.04497687673750583,200
distance_norm,1.0,rmse,0.10466437672205937,0.10216739374572405,0.10750846141453733,200
distance_norm,0.95,mae,0.04164385727901812,0.04028810075497987,0.042790419565051876,200
distance_norm,0.95,rmse,0.10044749741516118,0.09763407291316982,0.10338689391699443,200
distance_norm,0.9,mae,0.039657226658548095,0.03843261773304813,0.04084235780117015,200
distance_norm,0.9,rmse,0.09701473278582298,0.09417538380611973,0.09984952536205507,200
distance_norm,0.8,mae,0.037693135290923316,0.03646782338262044,0.0388018420567286,200
distance_norm,0.8,rmse,0.09383465724427163,0.09089302861625331,0.0968489179175664,200
distance_norm,0.7,mae,0.038238362535445096,0.03680403243568023,0.03952520835007964,200
distance_norm,0.7,rmse,0.09465800034699179,0.09118924377724605,0.09775833763769358,200
distance_norm,0.5,mae,0.03432887032633678,0.03303178784317897,0.03573878062279813,200
distance_norm,0.5,rmse,0.0870440452673729,0.08371615425639303,0.09045566871501388,200
