crit_gen,n,metric,naurc
28w-g-000000047k,2980,cct_weighted_std,0.7870827306228356
28w-g-000000047k,2980,cct_distance_correlation_abs,1.0976716397362347
28w-g-000000047k,2980,distance_min,0.7968520749583641
28w-g-000000047k,2980,distance_mean,0.9442016549297748
28w-g-000000047k,2980,distance_median,0.9589189313654659
28w-g-000000047k,2980,distance_spread,1.1817399660517034
28w-g-000000047k,2980,distance_norm,0.7661934441750178
28w-g-000000007w,2931,location_weight_mass,0.8069353428243613
28w-g-000000007w,2931,n_eff,1.0230712287933226
28w-g-000000007w,2931,n_eff_fraction,1.2093347351127073
28w-g-000000007w,2931,n_neighbors,0.763577442208576
28w-g-000000007w,2931,n_unique_states,0.7678641305312508
28w-g-000000007w,2931,neighborhood_compactness,0.8825742692423525
28w-g-000000007w,2931,cct_weighted_std,0.7476542108851524
28w-g-000000007w,2931,cct_distance_correlation_abs,1.1500803632657568
28w-g-000000007w,2931,distance_min,0.7741683282830917
28w-g-000000007w,2931,distance_mean,0.8730511209848534
28w-g-000000007w,2931,distance_median,0.8817999386064245
28w-g-000000007w,2931,distance_spread,1.1197341634265277
28w-g-000000007w,2931,distance_norm,0.7393118932531797
28w000000000003n,2853,location_weight_mass,0.8765978430258942
28w000000000003n,2853,n_eff,1.0213916472068412
28w000000000003n,2853,n_eff_fraction,1.15182880361946
28w000000000003n,2853,n_neighbors,0.8241093981184598
28w000000000003n,2853,n_unique_states,0.8241093981184598
28w000000000003n,2853,neighborhood_compactness,0.9333027853883262
28w000000000003n,2853,cct_weighted_std,0.8009616698059933
28w000000000003n,2853,cct_distance_correlation_abs,1.1052747846689597
28w000000000003n,2853,distance_min,0.8314827484439329
28w000000000003n,2853,distance_mean,0.9375938217153783
28w000000000003n,2853,distance_median,0.9586070764779766
28w000000000003n,2853,distance_spread,1.1190201359892311
28w000000000003n,2853,distance_norm,0.7960564193517994
28w-g-0000000300,2763,location_weight_mass,0.8227313317262931
28w-g-0000000300,2763,n_eff,0.9879445012104008
28w-g-0000000300,2763,n_eff_fraction,1.2226060517442026
28w-g-0000000300,2763,n_neighbors,0.7702051578584317
28w-g-0000000300,2763,n_unique_states,0.7737505350991133
28w-g-0000000300,2763,neighborhood_compactness,0.8214353700099679
28w-g-0000000300,2763,cct_weighted_std,0.7689597617845128
28w-g-0000000300,2763,cct_distance_correlation_abs,1.1960404231226938
28w-g-0000000300,2763,distance_min,0.7332884632902471
28w-g-0000000300,2763,distance_mean,0.8751750538883074
28w-g-0000000300,2763,distance_median,0.890336121161457
28w-g-0000000300,2763,distance_spread,1.141498446779341
28w-g-0000000300,2763,distance_norm,0.7195710857360863
28w-g-000000034t,2668,location_weight_mass,0.9904287993313191
28w-g-000000034t,2668,n_eff,1.0097685562176804
28w-g-000000034t,2668,n_eff_fraction,1.1067805970456734
28w-g-000000034t,2668,n_neighbors,0.9315705990435973
28w-g-000000034t,2668,n_unique_states,0.9315705990435973
